,bus_id,station_id,voltage,dc,symbol,under_construction,tag_substation,tag_area,lon,lat,geometry,country
42,533163474-1,,220000,False,substation,True,transmission,34560.0,6.982630706902713,34.50483341084843,POINT (6.982630706902713 34.50483341084843),algeria
43,635672953-1,,400000,False,substation,True,transmission,79000.0,-0.255053509444273,35.76945677154956,POINT (-0.255053509444273 35.76945677154956),algeria
44,312609390-1,,220000,False,substation,True,transmission,68180.0,7.360579493514662,35.802910132399326,POINT (7.360579493514662 35.80291013239933),algeria
45,173805804-1,,220000,False,substation,True,transmission,93090.0,-0.570778195425039,35.2023425844221,POINT (-0.570778195425039 35.2023425844221),algeria
46,317645796-1,,220000,False,substation,True,transmission,85870.0,6.78084318147123,33.30665708788317,POINT (6.78084318147123 33.30665708788317),algeria
48,176684982-1,,220000,False,substation,True,transmission,102270.0,5.941319794596967,36.783669255526554,POINT (5.941319794596967 36.78366925552655),algeria
49,173808767-1,,220000,False,substation,True,transmission,95700.0,-1.325332195291641,34.89939165337502,POINT (-1.325332195291641 34.89939165337502),algeria
50,174171691-1,,220000,False,substation,True,transmission,124410.0,0.139508013898028,35.87864963972671,POINT (0.139508013898028 35.87864963972671),algeria
51,175176155-1,,220000,False,substation,True,transmission,92480.0,6.67148093647396,36.26028728897957,POINT (6.67148093647396 36.26028728897957),algeria
53,176932220-1,,400000,False,substation,True,transmission,16770.0,6.935890140223254,36.87926541457878,POINT (6.935890140223254 36.87926541457878),algeria
54,177004931-1,,400000,False,substation,True,transmission,174790.0,8.099491335181634,36.680123864661866,POINT (8.099491335181634 36.68012386466187),algeria
55,177004931-2,,220000,False,substation,True,transmission,174790.0,8.099491335181634,36.680123864661866,POINT (8.099491335181634 36.68012386466187),algeria
56,569616472-1,,220000,False,substation,True,transmission,73730.0,5.9913093,34.70497519999987,POINT (5.9913093 34.70497519999987),algeria
58,637288557-1,,220000,False,substation,True,transmission,23450.0,8.02911570182428,30.822570891995124,POINT (8.02911570182428 30.82257089199512),algeria
60,174171686-1,,220000,False,substation,True,transmission,5700.0,0.128568899269765,36.01303274366351,POINT (0.128568899269765 36.01303274366351),algeria
61,371593266-1,,220000,False,substation,True,transmission,54050.0,2.839616987475624,36.64985470463313,POINT (2.839616987475624 36.64985470463313),algeria
63,382497416-1,,220000,False,substation,True,transmission,58930.0,3.137510983108943,36.6964277640715,POINT (3.137510983108943 36.6964277640715),algeria
64,226922540-1,,220000,False,substation,True,transmission,63190.0,2.499517460037021,27.180001373296168,POINT (2.499517460037021 27.18000137329617),algeria
65,569616494-1,,220000,False,substation,True,transmission,18100.0,0.256148735954476,29.247498526460987,POINT (0.256148735954476 29.24749852646099),algeria
66,176932212-1,,400000,False,substation,True,transmission,184020.0,6.950643480742403,36.71891981729469,POINT (6.950643480742403 36.71891981729469),algeria
69,226673305-1,,400000,False,substation,True,transmission,120500.0,3.593382321582754,36.71520597861542,POINT (3.593382321582754 36.71520597861542),algeria
70,295277014-1,,220000,False,substation,True,transmission,45070.0,5.734885851740107,36.48971400613118,POINT (5.734885851740107 36.48971400613118),algeria
71,663880504-1,,220000,False,substation,True,transmission,23010.0,13.363012400000043,-12.664454,POINT (13.36301240000004 -12.664454),angola
74,489319470-1,,220000,False,substation,True,transmission,54840.0,14.391253557849923,-10.850123862748038,POINT (14.39125355784992 -10.85012386274804),angola
77,656917154-1,,400000,False,substation,True,transmission,59420.0,12.352928817573087,-6.213655504384335,POINT (12.35292881757309 -6.213655504384335),angola
79,663890995-1,,220000,False,substation,True,transmission,26130.0,15.088120324408774,-6.069430121237671,POINT (15.08812032440877 -6.069430121237671),angola
82,529028292-1,,220000,False,substation,True,transmission,23210.0,13.779781950000022,-12.413526949999937,POINT (13.77978195000002 -12.41352694999994),angola
85,664696152-1,,220000,False,substation,True,transmission,21690.0,13.589168528116382,-12.382918524429476,POINT (13.58916852811638 -12.38291852442948),angola
86,663907416-1,,400000,False,substation,True,transmission,135500.0,13.517786010862446,-8.639274476527005,POINT (13.51778601086245 -8.639274476527005),angola
87,663907416-2,,220000,False,substation,True,transmission,135500.0,13.517786010862446,-8.639274476527005,POINT (13.51778601086245 -8.639274476527005),angola
89,302170343-1,,220000,False,substation,True,transmission,38420.0,13.25613911207158,-8.970567164425468,POINT (13.25613911207158 -8.970567164425468),angola
90,630644605-1,,400000,False,substation,True,transmission,364070.0,12.935965226908372,-7.241810480060601,POINT (12.93596522690837 -7.241810480060601),angola
91,630644605-2,,220000,False,substation,True,transmission,364070.0,12.935965226908372,-7.241810480060601,POINT (12.93596522690837 -7.241810480060601),angola
94,343298766-1,,400000,False,substation,True,transmission,87580.0,15.640711608601071,-12.779820179292363,POINT (15.64071160860107 -12.77982017929236),angola
95,343298766-2,,220000,False,substation,True,transmission,87580.0,15.640711608601071,-12.779820179292363,POINT (15.64071160860107 -12.77982017929236),angola
97,701653616-1,,220000,False,substation,True,transmission,24770.0,15.402354514007733,-8.524238460895972,POINT (15.40235451400773 -8.524238460895972),angola
99,207842072-1,,400000,False,substation,True,transmission,42060.0,15.26746106026121,-9.283037993034512,POINT (15.26746106026121 -9.283037993034512),angola
100,207842072-2,,220000,False,substation,True,transmission,42060.0,15.26746106026121,-9.283037993034512,POINT (15.26746106026121 -9.283037993034512),angola
101,663579740-1,,220000,False,substation,True,transmission,14290.0,14.482242409535628,-9.750382292455498,POINT (14.48224240953563 -9.750382292455498),angola
102,663579748-1,,400000,False,substation,True,transmission,75940.0,15.112713379708131,-9.732279894085734,POINT (15.11271337970813 -9.732279894085734),angola
105,664484012-1,,220000,False,substation,True,transmission,83570.0,13.393733357999281,-8.817300251339649,POINT (13.39373335799928 -8.817300251339649),angola
106,663880517-1,,220000,False,substation,True,transmission,10330.0,14.385128427343028,-12.726681423928145,POINT (14.38512842734303 -12.72668142392815),angola
107,664510159-1,,220000,False,substation,True,transmission,46050.0,13.0843679,-9.13307185,POINT (13.0843679 -9.13307185),angola
109,663891014-1,,220000,False,substation,True,transmission,25950.0,15.072824271401172,-7.587226331020559,POINT (15.07282427140117 -7.587226331020559),angola
111,664496918-1,,220000,False,substation,True,transmission,20860.0,13.306592364644327,-8.814815506887774,POINT (13.30659236464433 -8.814815506887774),angola
113,202428553-1,,400000,False,substation,True,transmission,85580.0,15.44203283211889,-9.764792178150621,POINT (15.44203283211889 -9.764792178150621),angola
114,202428553-2,,220000,False,substation,True,transmission,85580.0,15.44203283211889,-9.764792178150621,POINT (15.44203283211889 -9.764792178150621),angola
115,591162360-1,,220000,False,substation,True,transmission,17510.0,16.897742497725055,-12.44508334321841,POINT (16.89774249772505 -12.44508334321841),angola
118,202489411-1,,400000,False,substation,True,transmission,134440.0,13.424767538555757,-8.926646768986378,POINT (13.42476753855576 -8.926646768986378),angola
119,202489411-2,,220000,False,substation,True,transmission,134440.0,13.424767538555757,-8.926646768986378,POINT (13.42476753855576 -8.926646768986378),angola
120,664776470-1,,220000,False,substation,True,transmission,5460.0,19.9439685,-11.7588944,POINT (19.9439685 -11.7588944),angola
121,202428546-1,,220000,False,substation,True,transmission,30720.0,15.463627734491077,-9.793041406911462,POINT (15.46362773449108 -9.793041406911462),angola
122,663579738-1,,400000,False,substation,True,transmission,98910.0,14.485365735826287,-9.738626301354733,POINT (14.48536573582629 -9.738626301354733),angola
123,663579738-2,,220000,False,substation,True,transmission,98910.0,14.485365735826287,-9.738626301354733,POINT (14.48536573582629 -9.738626301354733),angola
125,532469450-1,,220000,False,substation,True,transmission,14370.0,13.289369929991272,-8.847784240257445,POINT (13.28936992999127 -8.847784240257445),angola
128,663959913-1,,400000,False,substation,True,transmission,235160.0,13.719017092953157,-9.045015514788815,POINT (13.71901709295316 -9.045015514788815),angola
129,663959913-2,,220000,False,substation,True,transmission,235160.0,13.719017092953157,-9.045015514788815,POINT (13.71901709295316 -9.045015514788815),angola
131,194073418-1,,220000,False,substation,True,transmission,11030.0,15.870779576413106,-13.452825919223574,POINT (15.87077957641311 -13.45282591922357),angola
132,544253504-1,,150000,False,substation,True,transmission,5830.0,15.042159634229783,-14.744981456826928,POINT (15.04215963422978 -14.74498145682693),angola
133,224381272-1,,330000,False,substation,True,transmission,74930.0,2.647969621504086,6.739640139107426,POINT (2.647969621504086 6.739640139107426),benin
134,224381272-2,,161000,False,substation,True,transmission,74930.0,2.647969621504086,6.739640139107426,POINT (2.647969621504086 6.739640139107426),benin
135,532968819-1,,161000,False,substation,True,transmission,41530.0,1.6402258,9.663777750000037,POINT (1.6402258 9.663777750000037),benin
136,695676048-1,,161000,False,substation,True,transmission,38940.0,2.619345337995941,6.53146385213987,POINT (2.619345337995941 6.53146385213987),benin
137,204361210-1,,161000,False,substation,True,transmission,41550.0,2.591724025292409,9.33160037112788,POINT (2.591724025292409 9.33160037112788),benin
138,534623060-1,,161000,False,substation,True,transmission,31900.0,2.30615325,6.4246688,POINT (2.30615325 6.4246688),benin
139,672471009-1,,161000,False,substation,True,transmission,18380.0,2.386970205200887,6.378530534028455,POINT (2.386970205200887 6.378530534028455),benin
140,179490334-1,,220000,False,substation,True,transmission,42450.0,27.74515675548864,-21.227017228198463,POINT (27.74515675548864 -21.22701722819846),botswana
141,194188735-1,,400000,False,substation,True,transmission,206980.0,26.23246085697962,-24.15770924604002,POINT (26.23246085697962 -24.15770924604002),botswana
142,194188735-2,,220000,False,substation,True,transmission,206980.0,26.23246085697962,-24.15770924604002,POINT (26.23246085697962 -24.15770924604002),botswana
143,237635279-1,,132000,False,substation,True,transmission,7760.0,25.355819613774287,-24.923478422287356,POINT (25.35581961377429 -24.92347842228736),botswana
144,237635280-1,,132000,False,substation,True,transmission,8440.0,25.684832596594028,-25.18192073057243,POINT (25.68483259659403 -25.18192073057243),botswana
145,179496198-1,,220000,False,substation,True,transmission,16650.0,27.302604823763655,-21.944121360599276,POINT (27.30260482376366 -21.94412136059928),botswana
146,179490336-1,,220000,False,substation,True,transmission,54380.0,27.550517624992818,-21.167073864491016,POINT (27.55051762499282 -21.16707386449102),botswana
147,179488572-1,,400000,False,substation,True,transmission,100850.0,27.786024125673062,-21.957442811323848,POINT (27.78602412567306 -21.95744281132385),botswana
148,179488572-2,,220000,False,substation,True,transmission,100850.0,27.786024125673062,-21.957442811323848,POINT (27.78602412567306 -21.95744281132385),botswana
149,578222905-1,,132000,False,substation,True,transmission,10800.0,26.464711921593114,-20.554203500806043,POINT (26.46471192159311 -20.55420350080604),botswana
150,262751379-1,,400000,False,substation,True,transmission,82850.0,27.052104739112416,-22.52289994706018,POINT (27.05210473911242 -22.52289994706018),botswana
151,179509359-1,,220000,False,substation,True,transmission,47780.0,27.038162714513636,-22.521190462303263,POINT (27.03816271451364 -22.52119046230326),botswana
152,810534235-1,,220000,False,substation,True,transmission,50350.0,25.94966239275542,-24.630808557938074,POINT (25.94966239275542 -24.63080855793807),botswana
153,810534235-2,,132000,False,substation,True,transmission,50350.0,25.94966239275542,-24.630808557938074,POINT (25.94966239275542 -24.63080855793807),botswana
154,237635282-1,,132000,False,substation,True,transmission,12770.0,25.670813506431248,-25.220428337916907,POINT (25.67081350643125 -25.22042833791691),botswana
155,700497085-1,,220000,False,substation,True,transmission,40240.0,25.74806189999992,-24.608308549999947,POINT (25.74806189999992 -24.60830854999995),botswana
156,700497085-2,,132000,False,substation,True,transmission,40240.0,25.74806189999992,-24.608308549999947,POINT (25.74806189999992 -24.60830854999995),botswana
157,649959034-1,,132000,False,substation,True,transmission,1890.0,25.349990606904143,-24.969712069344528,POINT (25.34999060690414 -24.96971206934453),botswana
158,423503612-1,,132000,False,substation,True,transmission,5600.0,25.936952961613116,-24.656980049986192,POINT (25.93695296161312 -24.65698004998619),botswana
159,179496197-1,,220000,False,substation,True,transmission,6420.0,25.379953799999942,-21.316951450000012,POINT (25.37995379999994 -21.31695145000001),botswana
160,649936336-1,,132000,False,substation,True,transmission,40240.0,24.71357669011634,-24.534356073886904,POINT (24.71357669011634 -24.5343560738869),botswana
161,329244725-1,,132000,False,substation,True,transmission,8720.0,21.618111837483266,-21.69881936494134,POINT (21.61811183748327 -21.69881936494134),botswana
162,699481881-1,,132000,False,substation,True,transmission,5850.0,23.43540462143807,-20.021007290033733,POINT (23.43540462143807 -20.02100729003373),botswana
163,179496204-1,,220000,False,substation,True,transmission,14140.0,25.416990808622298,-21.315660915475792,POINT (25.4169908086223 -21.31566091547579),botswana
164,230551830-1,,132000,False,substation,True,transmission,11430.0,25.908487681540798,-24.64061785879304,POINT (25.9084876815408 -24.64061785879304),botswana
165,699961455-1,,132000,False,substation,True,transmission,4440.0,22.4204221,-26.045091199999952,POINT (22.4204221 -26.04509119999995),botswana
166,230551835-1,,220000,False,substation,True,transmission,42780.0,25.53347146256346,-24.63860687095726,POINT (25.53347146256346 -24.63860687095726),botswana
167,239613617-1,,225000,False,substation,True,transmission,27900.0,-1.640982253562984,12.309041561562564,POINT (-1.640982253562984 12.30904156156256),burkina-faso
169,241542832-1,,132000,False,substation,True,transmission,9590.0,-1.491237214872277,12.340033891736468,POINT (-1.491237214872277 12.34003389173647),burkina-faso
170,241542833-1,,132000,False,substation,True,transmission,1310.0,-0.545538773139324,11.477058430145268,POINT (-0.545538773139324 11.47705843014527),burkina-faso
178,221969144-1,,225000,False,substation,True,transmission,44720.0,11.46672634097658,3.881911990791919,POINT (11.46672634097658 3.881911990791919),cameroon
181,643700821-1,,220000,False,substation,True,transmission,14390.0,11.30910414112202,2.162630778144754,POINT (11.30910414112202 2.162630778144754),cameroon
183,663019351-1,,225000,False,substation,True,transmission,9120.0,10.463318268792506,4.079823390239142,POINT (10.46331826879251 4.079823390239142),cameroon
186,695493830-1,,225000,False,substation,True,transmission,39160.0,11.143904029689363,2.865515035648663,POINT (11.14390402968936 2.865515035648663),cameroon
187,663088256-1,,225000,False,substation,True,transmission,16860.0,9.975593807068385,3.02651786934736,POINT (9.975593807068385 3.02651786934736),cameroon
193,389428491-1,,220000,False,substation,True,transmission,24180.0,16.007186496768497,-1.174420418682704,POINT (16.0071864967685 -1.174420418682704),congo-brazzaville
195,662444395-1,,220000,False,substation,True,transmission,24020.0,16.03852362327198,-2.938170860898042,POINT (16.03852362327198 -2.938170860898042),congo-brazzaville
197,662215995-1,,220000,False,substation,True,transmission,21910.0,15.320645257694359,-4.134141678605044,POINT (15.32064525769436 -4.134141678605044),congo-brazzaville
199,261816571-1,,220000,False,substation,True,transmission,10500.0,11.895944799583518,-4.750532833257935,POINT (11.89594479958352 -4.750532833257935),congo-brazzaville
200,662630184-1,,220000,False,substation,True,transmission,8040.0,11.938395133321517,-4.919654806455779,POINT (11.93839513332152 -4.919654806455779),congo-brazzaville
201,662504794-1,,220000,False,substation,True,transmission,19100.0,14.35015417863046,-4.246524693195121,POINT (14.35015417863046 -4.246524693195121),congo-brazzaville
203,662222336-1,,220000,False,substation,True,transmission,92420.0,12.066863009447724,-4.517873047398742,POINT (12.06686300944772 -4.517873047398742),congo-brazzaville
204,286734681-1,,220000,False,substation,True,transmission,20080.0,15.533015936696982,-4.091510221956495,POINT (15.53301593669698 -4.091510221956495),congo-brazzaville
207,662630186-1,,220000,False,substation,True,transmission,16090.0,11.915975445639857,-4.852935329534478,POINT (11.91597544563986 -4.852935329534478),congo-brazzaville
208,261815482-1,,220000,False,substation,True,transmission,50610.0,11.914954256198584,-4.888766251626799,POINT (11.91495425619858 -4.888766251626799),congo-brazzaville
210,662444403-1,,220000,False,substation,True,transmission,21880.0,15.89188060973321,-1.865435345826276,POINT (15.89188060973321 -1.865435345826276),congo-brazzaville
211,469231580-1,,220000,False,substation,True,transmission,29440.0,15.68333446336505,-2.456729535163774,POINT (15.68333446336505 -2.456729535163774),congo-brazzaville
213,594479905-1,,220000,False,substation,True,transmission,20930.0,13.076466447086366,-4.115254050276935,POINT (13.07646644708637 -4.115254050276935),congo-brazzaville
214,261815520-1,,220000,False,substation,True,transmission,29850.0,11.91807950255665,-4.731296003513804,POINT (11.91807950255665 -4.731296003513804),congo-brazzaville
215,218072923-1,,220000,False,substation,True,transmission,30260.0,25.453523235740736,-10.664048281006833,POINT (25.45352323574074 -10.66404828100683),congo-democratic-republic
216,218072923-2,,120000,False,substation,True,transmission,30260.0,25.453523235740736,-10.664048281006833,POINT (25.45352323574074 -10.66404828100683),congo-democratic-republic
217,267464818-1,,220000,False,substation,True,transmission,32180.0,27.471207666315202,-11.67704837968416,POINT (27.4712076663152 -11.67704837968416),congo-democratic-republic
218,661524368-1,,220000,False,substation,True,transmission,29520.0,25.367695001600364,-10.719583692821287,POINT (25.36769500160036 -10.71958369282129),congo-democratic-republic
219,378446255-1,,132000,False,substation,True,transmission,3250.0,13.446318584016204,-5.830993992145123,POINT (13.4463185840162 -5.830993992145123),congo-democratic-republic
220,411180813-1,,220000,False,substation,True,transmission,40720.0,14.253866958598827,-5.619804600368393,POINT (14.25386695859883 -5.619804600368393),congo-democratic-republic
221,194187712-1,,220000,False,substation,True,transmission,47540.0,27.41595551540962,-11.64885584908808,POINT (27.41595551540962 -11.64885584908808),congo-democratic-republic
222,361353336-1,,220000,False,substation,True,transmission,5920.0,15.324517745214855,-4.332646057964692,POINT (15.32451774521486 -4.332646057964692),congo-democratic-republic
223,224132606-1,,220000,False,substation,True,transmission,25140.0,25.404548340728283,-10.30445481960593,POINT (25.40454834072828 -10.30445481960593),congo-democratic-republic
224,224132606-2,,132000,False,substation,True,transmission,25140.0,25.404548340728283,-10.30445481960593,POINT (25.40454834072828 -10.30445481960593),congo-democratic-republic
225,286734681-2,,220000,False,substation,True,transmission,20080.0,15.533015936696964,-4.091510221956501,POINT (15.53301593669696 -4.091510221956501),congo-democratic-republic
226,194146928-1,,220000,False,substation,True,transmission,18670.0,26.75250892210722,-11.025639255603048,POINT (26.75250892210722 -11.02563925560305),congo-democratic-republic
227,661608059-1,,120000,False,substation,True,transmission,4650.0,25.95485995,-9.91876035,POINT (25.95485995 -9.918760349999999),congo-democratic-republic
228,904749902-1,,220000,False,substation,True,transmission,19990.0,26.578723637240675,-10.870263662279447,POINT (26.57872363724067 -10.87026366227945),congo-democratic-republic
229,904749902-2,,120000,False,substation,True,transmission,19990.0,26.578723637240675,-10.870263662279447,POINT (26.57872363724067 -10.87026366227945),congo-democratic-republic
230,388331451-1,,120000,False,substation,True,transmission,5410.0,25.780679723482983,-9.452551806123786,POINT (25.78067972348298 -9.452551806123786),congo-democratic-republic
231,662504794-3,,220000,False,substation,True,transmission,19100.0,14.35015417863044,-4.246524693195112,POINT (14.35015417863044 -4.246524693195112),congo-democratic-republic
233,260291362-1,,120000,False,substation,True,transmission,31940.0,27.491601414035554,-11.601431046200167,POINT (27.49160141403555 -11.60143104620017),congo-democratic-republic
234,388331450-1,,120000,False,substation,True,transmission,4330.0,26.07312408990343,-10.391526520057507,POINT (26.07312408990343 -10.39152652005751),congo-democratic-republic
235,388166531-1,,120000,False,substation,True,transmission,6370.0,27.243232865784027,-10.744211316932777,POINT (27.24323286578403 -10.74421131693278),congo-democratic-republic
236,323275830-1,,120000,False,substation,True,transmission,2490.0,25.45502337631942,-8.887947109054426,POINT (25.45502337631942 -8.887947109054426),congo-democratic-republic
237,224133687-1,,120000,False,substation,True,transmission,4320.0,27.28411316488412,-10.718238655687726,POINT (27.28411316488412 -10.71823865568773),congo-democratic-republic
238,362880206-1,,220000,False,substation,True,transmission,36930.0,15.354908759122615,-4.363588324746676,POINT (15.35490875912262 -4.363588324746676),congo-democratic-republic
239,372421731-1,,220000,False,substation,True,transmission,12590.0,17.376440300000116,-3.294290799999963,POINT (17.37644030000012 -3.294290799999963),congo-democratic-republic
240,217978751-1,,120000,False,substation,True,transmission,2940.0,26.115542551286442,-10.607144032815683,POINT (26.11554255128644 -10.60714403281568),congo-democratic-republic
241,694315959-1,,220000,False,substation,True,transmission,14630.0,15.279981268453959,-4.346075937166448,POINT (15.27998126845396 -4.346075937166448),congo-democratic-republic
242,282407163-1,,220000,False,substation,True,transmission,26480.0,15.339443329473765,-4.468031916051037,POINT (15.33944332947376 -4.468031916051037),congo-democratic-republic
243,661218764-1,,220000,False,substation,True,transmission,7800.0,15.290490049200539,-4.381060441531012,POINT (15.29049004920054 -4.381060441531012),congo-democratic-republic
244,388314641-1,,220000,False,substation,True,transmission,5900.0,26.784126399999963,-11.0111559,POINT (26.78412639999996 -11.0111559),congo-democratic-republic
245,194187705-1,,220000,False,substation,True,transmission,24310.0,26.7489466618265,-11.011258894376747,POINT (26.7489466618265 -11.01125889437675),congo-democratic-republic
246,194187705-2,,120000,False,substation,True,transmission,24310.0,26.7489466618265,-11.011258894376747,POINT (26.7489466618265 -11.01125889437675),congo-democratic-republic
247,209349285-1,,230000,False,substation,True,transmission,42610.0,43.05823385019062,11.560262763067346,POINT (43.05823385019062 11.56026276306735),djibouti
249,128182735-1,,220000,False,substation,True,transmission,59910.0,30.913492963561467,30.465209801165887,POINT (30.91349296356147 30.46520980116589),egypt
250,524099275-1,,500000,False,substation,True,transmission,175290.0,30.692801998979448,28.75020913837525,POINT (30.69280199897945 28.75020913837525),egypt
251,524099275-2,,220000,False,substation,True,transmission,175290.0,30.692801998979448,28.75020913837525,POINT (30.69280199897945 28.75020913837525),egypt
253,501748193-1,,500000,False,substation,True,transmission,44690.0,31.214659078596053,30.456059198615222,POINT (31.21465907859605 30.45605919861522),egypt
254,501748193-2,,220000,False,substation,True,transmission,44690.0,31.214659078596053,30.456059198615222,POINT (31.21465907859605 30.45605919861522),egypt
256,103015033-1,,220000,False,substation,True,transmission,38940.0,31.71511749079693,30.25951292760292,POINT (31.71511749079693 30.25951292760292),egypt
258,117393191-1,,500000,False,substation,True,transmission,32160.0,31.016688490702087,27.205953759518156,POINT (31.01668849070209 27.20595375951816),egypt
259,117393191-2,,220000,False,substation,True,transmission,32160.0,31.016688490702087,27.205953759518156,POINT (31.01668849070209 27.20595375951816),egypt
260,117393191-3,,132000,False,substation,True,transmission,32160.0,31.016688490702087,27.205953759518156,POINT (31.01668849070209 27.20595375951816),egypt
261,103010149-1,,500000,False,substation,True,transmission,72220.0,31.39635297413502,30.266480034562747,POINT (31.39635297413502 30.26648003456275),egypt
262,128205604-1,,500000,False,substation,True,transmission,59440.0,31.205207340078953,30.14557772914244,POINT (31.20520734007895 30.14557772914244),egypt
263,98390022-1,,220000,False,substation,True,transmission,123250.0,33.68312973735493,31.0994336731112,POINT (33.68312973735493 31.0994336731112),egypt
265,219583071-1,,220000,False,substation,True,transmission,37490.0,32.83727935000011,24.85781290000002,POINT (32.83727935000011 24.85781290000002),egypt
267,131247024-1,,220000,False,substation,True,transmission,46630.0,30.14121262841146,31.2680858561179,POINT (30.14121262841146 31.2680858561179),egypt
268,98663458-1,,220000,False,substation,True,transmission,6310.0,30.938892627200058,29.300078358456908,POINT (30.93889262720006 29.30007835845691),egypt
270,97721447-1,,220000,False,substation,True,transmission,34940.0,34.65839905211622,29.02677229736547,POINT (34.65839905211622 29.02677229736547),egypt
272,130524402-1,,220000,False,substation,True,transmission,14010.0,32.142241306207225,26.153175329600295,POINT (32.14224130620723 26.15317532960029),egypt
273,103998472-1,,220000,False,substation,True,transmission,54400.0,25.22044641762164,31.496737132732207,POINT (25.22044641762164 31.49673713273221),egypt
274,97852047-1,,220000,False,substation,True,transmission,38600.0,31.179293249999972,30.050117,POINT (31.17929324999997 30.050117),egypt
275,90608610-1,,500000,False,substation,True,transmission,117390.0,32.46586419320089,30.021016864940812,POINT (32.46586419320089 30.02101686494081),egypt
276,90608610-2,,220000,False,substation,True,transmission,117390.0,32.46586419320089,30.021016864940812,POINT (32.46586419320089 30.02101686494081),egypt
277,219032903-1,,220000,False,substation,True,transmission,77550.0,30.752307008290316,31.278287437837257,POINT (30.75230700829032 31.27828743783726),egypt
278,219583075-1,,132000,False,substation,True,transmission,30930.0,32.866109047838016,25.011811627682444,POINT (32.86610904783802 25.01181162768244),egypt
279,213203948-1,,220000,False,substation,True,transmission,78090.0,32.72650535866493,26.1150948267492,POINT (32.72650535866493 26.1150948267492),egypt
280,213203948-2,,132000,False,substation,True,transmission,78090.0,32.72650535866493,26.1150948267492,POINT (32.72650535866493 26.1150948267492),egypt
283,130440397-1,,132000,False,substation,True,transmission,19470.0,32.54847177378373,25.31788089972544,POINT (32.54847177378373 25.31788089972544),egypt
284,127255915-1,,220000,False,substation,True,transmission,57540.0,31.019592723054842,30.783992369215397,POINT (31.01959272305484 30.7839923692154),egypt
286,99788079-1,,220000,False,substation,True,transmission,54510.0,33.92126647439617,26.766541600142535,POINT (33.92126647439617 26.76654160014253),egypt
287,128123911-1,,220000,False,substation,True,transmission,92730.0,30.710601623166816,30.604983817614276,POINT (30.71060162316682 30.60498381761428),egypt
288,264350094-1,,220000,False,substation,True,transmission,61940.0,29.27414421433905,25.544093702305823,POINT (29.27414421433905 25.54409370230582),egypt
290,130229777-1,,220000,False,substation,True,transmission,40960.0,31.332850214290833,29.77386579271323,POINT (31.33285021429083 29.77386579271323),egypt
292,213211662-1,,220000,False,substation,True,transmission,47500.0,31.85987577549172,22.640244624330347,POINT (31.85987577549172 22.64024462433035),egypt
293,118345956-1,,220000,False,substation,True,transmission,23060.0,31.11178125,29.97978595,POINT (31.11178125 29.97978595),egypt
294,97439838-1,,220000,False,substation,True,transmission,60260.0,32.298416200258586,31.220649716579743,POINT (32.29841620025859 31.22064971657974),egypt
295,128125479-1,,220000,False,substation,True,transmission,34580.0,31.169969617704535,30.551220724288942,POINT (31.16996961770453 30.55122072428894),egypt
296,123466581-1,,220000,False,substation,True,transmission,163840.0,31.829616847868998,30.312475816878226,POINT (31.829616847869 30.31247581687823),egypt
298,117381489-1,,220000,False,substation,True,transmission,55600.0,31.193856558453607,27.075108565648325,POINT (31.19385655845361 27.07510856564832),egypt
300,128129616-1,,220000,False,substation,True,transmission,50310.0,31.20325075041324,30.273040483432013,POINT (31.20325075041324 30.27304048343201),egypt
301,218975834-1,,500000,False,substation,True,transmission,361010.0,29.98445383218466,30.78289955804849,POINT (29.98445383218466 30.78289955804849),egypt
302,218975834-2,,220000,False,substation,True,transmission,361010.0,29.98445383218466,30.78289955804849,POINT (29.98445383218466 30.78289955804849),egypt
303,219005247-1,,220000,False,substation,True,transmission,27740.0,30.428470638774584,31.08196819160178,POINT (30.42847063877458 31.08196819160178),egypt
304,426596409-1,,220000,False,substation,True,transmission,112620.0,31.817246205757307,26.279665320930757,POINT (31.81724620575731 26.27966532093076),egypt
305,210209256-1,,500000,False,substation,True,transmission,3520.0,32.595944775909004,29.912815647376323,POINT (32.595944775909 29.91281564737632),egypt
306,219295621-1,,220000,False,substation,True,transmission,192200.0,35.543314349147494,23.091684395744227,POINT (35.54331434914749 23.09168439574423),egypt
307,126280786-1,,220000,False,substation,True,transmission,12300.0,29.52237802354974,30.88867659461105,POINT (29.52237802354974 30.88867659461105),egypt
309,213203947-1,,132000,False,substation,True,transmission,31830.0,32.73335484487651,26.11975920884641,POINT (32.73335484487651 26.11975920884641),egypt
311,263290997-1,,220000,False,substation,True,transmission,45620.0,31.470591510406077,22.81161264211678,POINT (31.47059151040608 22.81161264211678),egypt
313,94566888-1,,220000,False,substation,True,transmission,337830.0,30.94665175267728,29.949018109484413,POINT (30.94665175267728 29.94901810948441),egypt
315,116612828-1,,220000,False,substation,True,transmission,8160.0,32.660280049999926,25.734411600000037,POINT (32.66028004999993 25.73441160000004),egypt
316,97702932-1,,220000,False,substation,True,transmission,89620.0,32.30273691410839,29.61634113738484,POINT (32.30273691410839 29.61634113738484),egypt
317,219687981-1,,220000,False,substation,True,transmission,21490.0,31.535063913198684,29.921436301224013,POINT (31.53506391319868 29.92143630122401),egypt
318,99772131-1,,220000,False,substation,True,transmission,64130.0,33.819247640186475,27.12214909672067,POINT (33.81924764018648 27.12214909672067),egypt
