,id,lonlat,tags.power,tags.substation,Type,Area,tags.voltage,tags.frequency,Country
539,219965718.0,"[29.966953278144413, -27.67005017187459]",substation,traction,Way,1560.0,88000,,south-africa
541,182408163.0,"[27.308143209293643, -26.42827912898107]",substation,transmission,Way,15980.0,,,south-africa
542,238322346.0,"[30.097689311091273, -26.6174434076809]",substation,transmission,Way,11000.0,88000,,south-africa
544,184602696.0,"[30.38071537119581, -23.48831442814255]",substation,transmission,Way,43820.0,275000;132000,,south-africa
545,100464784.0,"[30.854578361001114, -27.75690396189637]",substation,traction,Way,2030.0,,,south-africa
548,866115731.0,"[28.23036889245027, -25.754163928055956]",substation,minor_distribution,Way,50.0,,,south-africa
552,103754181.0,"[20.18868525166981, -33.2661683676383]",substation,traction,Way,9330.0,132000,,south-africa
553,460397720.0,"[23.3711152, -27.641740400000064]",substation,transmission,Way,5710.0,66000,,south-africa
554,718171415.0,"[29.795458643860467, -23.94240146513551]",substation,,Way,2150.0,,,south-africa
556,84015929.0,"[28.281753743228855, -25.920753240995488]",substation,,Way,144320.0,,,south-africa
557,827800388.0,"[31.009277683049802, -25.704385051253194]",substation,compensation,Way,6460.0,400000,,south-africa
558,704953698.0,"[25.92371706656643, -28.91058835038918]",substation,,Way,3500.0,,,south-africa
563,107936613.0,"[25.720722749999947, -32.42391770000016]",substation,traction,Way,5410.0,132000,,south-africa
564,169647963.0,"[25.67733085889322, -33.74208615749384]",substation,transmission,Way,265420.0,400000;132000,,south-africa
565,366053299.0,"[31.25115378748349, -25.270260027101358]",substation,traction,Way,970.0,132000,,south-africa
570,219839040.0,"[29.765429850000015, -27.098995049999978]",substation,transmission,Way,7640.0,88000,,south-africa
571,370464814.0,"[27.38995985512512, -32.00182556853927]",substation,transmission,Way,10820.0,132000,,south-africa
575,125769921.0,"[20.79365961643359, -29.493619919143814]",substation,transmission,Way,333640.0,400000;132000,,south-africa
578,928041949.0,"[28.208364900000014, -32.30637805000002]",substation,,Way,2240.0,,,south-africa
579,697880134.0,"[18.454239502549417, -34.05585606701647]",substation,,Way,390.0,,,south-africa
581,103364147.0,"[26.146067500000115, -26.178737550000033]",substation,transmission,Way,4810.0,132000,,south-africa
583,207923370.0,"[26.213024100000005, -27.847765500000037]",substation,transmission,Way,5650.0,132000,,south-africa
584,248602914.0,"[29.43424124970791, -25.770461057881096]",substation,transmission,Way,14630.0,132000,,south-africa
586,567911979.0,"[30.772039367346427, -30.183624099879236]",substation,,Way,2630.0,,,south-africa
588,248721935.0,"[28.998659150000094, -28.24995954999978]",substation,transition,Way,1220.0,132000,,south-africa
589,643195177.0,"[24.710582885702088, -34.13551597114155]",substation,,Way,7580.0,,,south-africa
593,216241365.0,"[22.336611156954767, -33.95968519787069]",substation,transmission,Way,41210.0,132000,,south-africa
595,643195171.0,"[24.843868449999956, -33.99620154999979]",substation,,Way,13560.0,,,south-africa
596,262831543.0,"[27.95281224999996, -26.64415885000004]",substation,,Way,2540.0,,,south-africa
597,224176614.0,"[30.601588934543855, -23.945265684862935]",substation,transmission,Way,32600.0,132000;66000,,south-africa
599,437280672.0,"[28.135377569982097, -32.33250630187388]",substation,transition,Way,35880.0,,,south-africa
602,823566517.0,"[27.662837471272436, -26.206665690250592]",substation,,Way,16480.0,,,south-africa
605,750596858.0,"[28.79922621840665, -28.54515587375584]",substation,,Way,1700.0,,,south-africa
606,191254306.0,"[24.493708270486394, -28.4891703068276]",substation,transition,Way,1160.0,,,south-africa
607,790600594.0,"[31.073293717362468, -24.59866024049277]",substation,,Way,770.0,,,south-africa
608,660247066.0,"[27.90957943683804, -32.13327841827543]",substation,transition,Way,5930.0,,,south-africa
609,803852467.0,"[30.906097350000017, -30.020431100000007]",substation,,Way,290.0,,,south-africa
610,169719205.0,"[29.995738599351526, -29.358172168736555]",substation,traction,Way,1880.0,88000,,south-africa
611,444810689.0,"[30.33391873720832, -24.66418774182167]",substation,,Way,6990.0,,,south-africa
613,183218254.0,"[24.707050109516892, -29.998864340763834]",substation,transmission,Way,54590.0,220000;132000,,south-africa
615,247947715.0,"[29.16317559999993, -26.565085350000004]",substation,,Way,6810.0,,,south-africa
616,585632789.0,"[23.16103645000007, -31.75497434999989]",substation,,Way,7020.0,,,south-africa
617,254684089.0,"[29.54799034014006, -31.066029319100018]",substation,transmission,Way,7850.0,132000,,south-africa
618,215654699.0,"[27.34198642771814, -27.806652073378615]",substation,traction,Way,1980.0,88000,,south-africa
619,32546342.0,"[18.388614949999983, -34.12180269999995]",substation,,Way,520.0,,,south-africa
620,184336448.0,"[26.143753641374435, -26.090770305062563]",substation,transmission,Way,140470.0,275000;132000;88000,,south-africa
622,829395764.0,"[18.468199627063978, -33.97790135906176]",substation,yes,Way,390.0,,,south-africa
624,784917150.0,"[29.564173720807585, -24.495871582426894]",substation,,Way,5830.0,,,south-africa
625,801568160.0,"[28.38073069402373, -26.28646627043122]",substation,,Way,4850.0,,,south-africa
626,424892135.0,"[28.182290167774465, -26.170152350930465]",substation,,Way,1800.0,,,south-africa
627,871860169.0,"[25.43386091421717, -33.783947965472954]",substation,,Way,8380.0,,,south-africa
628,648538160.0,"[29.289609051263188, -26.79111292495261]",substation,,Way,4160.0,,,south-africa
629,889151741.0,"[20.1251992949476, -33.785631729697634]",substation,,Way,30.0,,,south-africa
631,222021636.0,"[27.810923944909888, -25.647858834435414]",substation,transmission,Way,3220.0,88000,,south-africa
632,698911637.0,"[18.48047337389144, -34.0092861041157]",substation,,Way,6410.0,,,south-africa
634,790600579.0,"[30.93368825000004, -24.338991649999894]",substation,,Way,1990.0,,,south-africa
635,865662726.0,"[27.896993660088658, -33.01434826566597]",substation,,Way,6970.0,,,south-africa
636,761354627.0,"[28.228043088100417, -25.97206273261622]",substation,,Way,1560.0,,,south-africa
637,556344331.0,"[31.08142825000014, -29.286015849999913]",substation,,Way,3890.0,,,south-africa
639,467421248.0,"[29.98556290000015, -22.236860049999837]",substation,,Way,1430.0,,,south-africa
640,660702262.0,"[28.82614485000008, -30.3497385500001]",substation,transition,Way,1530.0,,,south-africa
641,136051691.0,"[31.231358585550414, -25.032893170774123]",substation,traction,Way,1520.0,,,south-africa
643,816094510.0,"[28.47626734999994, -26.254101599999988]",substation,minor_distribution,Way,70.0,,,south-africa
644,366048473.0,"[31.30107443597307, -24.830732148851613]",substation,,Way,2050.0,132000,,south-africa
645,549419088.0,"[28.719240118879295, -26.171745742606152]",substation,,Way,770.0,,,south-africa
646,256646213.0,"[29.745197949999994, -26.480492700000102]",substation,traction,Way,4220.0,88000,,south-africa
647,785612516.0,"[27.4388626353124, -28.66434689077385]",substation,,Way,1610.0,,,south-africa
648,87452219.0,"[27.424435877319066, -26.40505805880594]",substation,transmission,Way,93070.0,132000,,south-africa
649,556344332.0,"[28.667990400000146, -26.156678449999916]",substation,,Way,1940.0,,,south-africa
651,804564740.0,"[28.092855050000015, -25.49095074999993]",substation,,Way,1400.0,,,south-africa
653,275608819.0,"[19.37697988674958, -33.62748810503492]",substation,,Way,6010.0,,,south-africa
654,256288466.0,"[29.467314658249663, -24.030771723724214]",substation,transmission,Way,8620.0,132000,,south-africa
655,83537732.0,"[28.46224268106802, -25.69998200174294]",substation,transmission,Way,24060.0,132000;88000,,south-africa
656,256642584.0,"[29.95329833654997, -28.410571378424134]",substation,traction,Way,2590.0,88000,,south-africa
657,139268615.0,"[28.414027166765077, -26.024535999920534]",substation,traction,Way,2890.0,88000,,south-africa
658,801391996.0,"[18.438107104829676, -33.67904147585044]",substation,,Way,7000.0,,,south-africa
659,105423914.0,"[31.602676132979916, -28.350465674884347]",substation,traction,Way,710.0,88000,,south-africa
660,530412525.0,"[27.508429204748523, -26.26553457376687]",substation,,Way,2180.0,,,south-africa
661,804707939.0,"[25.542415408635765, -33.923053038208224]",substation,,Way,4910.0,,,south-africa
662,256761306.0,"[30.636058669427566, -25.5852976927036]",substation,traction,Way,2980.0,132000,,south-africa
665,203679301.0,"[25.379935049999993, -27.719552250000003]",substation,traction,Way,1360.0,132000,,south-africa
668,651586959.0,"[29.587357134715873, -28.289724630013303]",substation,,Way,1380.0,,,south-africa
669,377677090.0,"[23.033625836684813, -27.81076442784372]",substation,transmission,Way,7760.0,66000,,south-africa
670,84197405.0,"[28.105575243431204, -25.757507566665605]",substation,transmission,Way,114000.0,275000;132000,,south-africa
672,487021426.0,"[27.25417011529577, -25.56231147147273]",substation,transition,Way,1750.0,,,south-africa
675,167648085.0,"[30.328300257352556, -28.248924380492706]",substation,transmission,Way,225100.0,400000,,south-africa
676,446726415.0,"[18.704015331026632, -34.026442068107976]",substation,transmission,Way,68280.0,132000;66000,,south-africa
677,805552506.0,"[18.60734631723899, -33.99875158533083]",substation,,Way,5520.0,,,south-africa
678,187432497.0,"[27.939276999491923, -25.80233634252115]",substation,transmission,Way,45960.0,275000;88000,,south-africa
679,215330124.0,"[28.647725368803975, -28.287683368035385]",substation,transmission,Way,20500.0,132000;88000,,south-africa
680,722951889.0,"[18.435887215802367, -34.04553001696558]",substation,minor_distribution,Way,20.0,,,south-africa
682,169789536.0,"[21.960416399999986, -34.165159199999984]",substation,transmission,Way,101380.0,400000,,south-africa
683,254692868.0,"[28.885870840399335, -31.179552964520813]",substation,transmission,Way,11860.0,132000,,south-africa
686,256769738.0,"[29.668971695809276, -25.759744504099935]",substation,traction,Way,3940.0,132000,,south-africa
690,926404530.0,"[31.009674339981068, -25.81294314748795]",substation,,Way,8350.0,,,south-africa
691,884171782.0,"[30.422772159667048, -25.12015328387315]",substation,,Way,20350.0,,,south-africa
692,807026195.0,"[18.568398419060173, -34.07349020710744]",substation,,Way,0.0,,,south-africa
693,412993500.0,"[23.00076835, -28.263199850000124]",substation,transmission,Way,5490.0,132000,,south-africa
696,799536425.0,"[28.685925389527675, -26.151672618642362]",substation,traction,Way,1030.0,,,south-africa
698,736834411.0,"[30.153320712653954, -23.84143820935616]",substation,,Way,3300.0,,,south-africa
700,928474749.0,"[23.01092189729684, -28.244264020129982]",substation,traction,Way,960.0,132000,,south-africa
701,637897206.0,"[28.819023241872717, -31.59981181698569]",substation,transition,Way,570.0,,,south-africa
702,258694131.0,"[21.878659849021187, -33.5550040623406]",substation,,Way,4740.0,,,south-africa
703,363465265.0,"[27.286944662311374, -24.860438782163605]",substation,transmission,Way,12760.0,132000,,south-africa
704,179312818.0,"[26.942743570795567, -28.104456570549306]",substation,,Way,20480.0,400000,,south-africa
705,643195174.0,"[24.54139803331739, -34.14231009655355]",substation,,Way,25710.0,,,south-africa
706,549619202.0,"[25.99747382197869, -26.18247047508916]",substation,transmission,Way,4560.0,88000,,south-africa
707,590881999.0,"[28.16666909709121, -26.191338815147457]",substation,,Way,1130.0,,,south-africa
708,184581460.0,"[27.853775005585415, -25.57954659442476]",substation,transmission,Way,77490.0,400000;132000,,south-africa
709,801706863.0,"[28.448935049553043, -26.326304926878574]",substation,,Way,1420.0,,,south-africa
710,534086743.0,"[24.749249523301895, -28.333089406252366]",substation,,Way,950.0,,,south-africa
711,168217143.0,"[25.846105449999953, -33.07813385000024]",substation,traction,Way,5280.0,220000;25000,,south-africa
712,215821023.0,"[29.422440467107766, -30.565535010413868]",substation,transition,Way,2670.0,,,south-africa
713,538539373.0,"[28.18338680549369, -25.67641375679329]",substation,transmission,Way,10110.0,,,south-africa
714,227090781.0,"[30.70899990000005, -27.825272399999985]",substation,,Way,910.0,,,south-africa
717,103232929.0,"[31.970368838454004, -28.768800193236117]",substation,traction,Way,3080.0,132000,,south-africa
719,191039158.0,"[24.769888940309077, -28.54940086017538]",substation,traction,Way,1850.0,132000,,south-africa
720,328431041.0,"[18.376728136564967, -33.36895074277742]",substation,,Way,9600.0,,,south-africa
721,169784944.0,"[28.27215035492857, -28.201290670407335]",substation,transmission,Way,17570.0,88000,,south-africa
724,804537687.0,"[29.09144929554691, -25.878294233315565]",substation,,Way,89730.0,,,south-africa
725,239878601.0,"[27.93110330000001, -26.252823149999983]",substation,transition,Way,350.0,132000,,south-africa
726,263390382.0,"[26.227147863874418, -29.054331615706587]",substation,,Way,3000.0,,,south-africa
728,215321186.0,"[28.335824150000036, -28.226830699999976]",substation,transition,Way,2460.0,88000,,south-africa
729,188617110.0,"[30.91464895597394, -29.97717687470247]",substation,transition,Way,7370.0,275000,,south-africa
730,807678810.0,"[18.569400562861432, -34.06956663305874]",substation,,Way,0.0,,,south-africa
731,910650503.0,"[31.07869847327225, -28.594360061284615]",substation,,Way,2600.0,,,south-africa
732,921026627.0,"[18.470202417761655, -31.5964007458537]",substation,traction,Way,1180.0,,,south-africa
733,87653312.0,"[26.207426515749425, -30.82235330853197]",substation,traction,Way,4280.0,132000,,south-africa
735,641974202.0,"[27.67479713305028, -32.92002820033152]",substation,,Way,3730.0,,,south-africa
736,402447886.0,"[18.658402649999854, -33.903322399999944]",substation,transition,Way,480.0,,,south-africa
737,256629756.0,"[30.070479500000022, -28.053679150000065]",substation,traction,Way,2570.0,,,south-africa
738,100686191.0,"[31.73386126351085, -25.430883077264696]",substation,traction,Way,1690.0,132000,,south-africa
739,744984870.0,"[18.46222533420882, -34.05829077561987]",substation,minor_distribution,Way,30.0,,,south-africa
741,107537873.0,"[17.99553767470749, -32.97727510784884]",substation,,Way,9010.0,,,south-africa
742,457082183.0,"[30.37360889999999, -25.646141450000012]",substation,traction,Way,630.0,132000,,south-africa
743,218921810.0,"[18.702484840161965, -33.70060660462274]",substation,,Way,3940.0,,,south-africa
745,120584910.0,"[18.686614353041, -33.905022409075855]",substation,transmission,Way,161590.0,400000;132000;66000,,south-africa
748,842146739.0,"[28.334541335656013, -26.211251220663126]",substation,,Way,57280.0,,,south-africa
749,758585714.0,"[29.453407939254994, -25.980464014015062]",substation,,Way,7870.0,,,south-africa
750,790586440.0,"[30.770113648613453, -24.583209223481823]",substation,,Way,1150.0,,,south-africa
752,259442157.0,"[29.25669723319594, -26.253172401426234]",substation,,Way,12670.0,,,south-africa
754,723860528.0,"[18.425103497824537, -34.047521366340284]",substation,minor_distribution,Way,40.0,,,south-africa
755,846662488.0,"[18.515789482371094, -33.94066294361845]",substation,,Way,220.0,,,south-africa
758,142414074.0,"[23.99989486456351, -30.68376462009569]",substation,traction,Way,4670.0,132000,,south-africa
759,860227214.0,"[18.481052144308318, -34.10081227350717]",substation,,Way,1650.0,,,south-africa
761,741684734.0,"[31.19408985956934, -25.505890243866865]",substation,,Way,950.0,,,south-africa
763,366053292.0,"[31.19208231474883, -25.155244453415463]",substation,,Way,2530.0,132000,,south-africa
764,804714559.0,"[28.202529249999976, -25.26910375000002]",substation,,Way,2730.0,,,south-africa
765,218454092.0,"[28.9139929810579, -25.914382992033612]",substation,transmission,Way,164420.0,,,south-africa
